OBJECTID,iso1986_ndvi_tif,X,Y,iso1986_ndvi
4048,1,635760,4329840,1
4049,1,635790,4329840,1
4050,1,635820,4329840,1
4051,1,635850,4329840,1
4052,1,635880,4329840,1
4053,1,635910,4329840,1
4054,1,635940,4329840,1
4055,1,635970,4329840,1
4056,1,636000,4329840,1
4057,1,636030,4329840,1
4058,1,636060,4329840,1
4059,1,636090,4329840,1
4060,1,636120,4329840,1
4061,1,636150,4329840,1
4062,1,636180,4329840,1
4063,1,636210,4329840,1
4064,1,636240,4329840,1
4065,1,636270,4329840,1
4066,2,635730,4329810,2
4067,2,635760,4329810,2
4068,1,635790,4329810,1
4069,1,635820,4329810,1
4070,1,635850,4329810,1
4071,1,635880,4329810,1
4072,1,635910,4329810,1
4073,1,635940,4329810,1
4074,1,635970,4329810,1
4075,1,636000,4329810,1
4076,1,636030,4329810,1
4077,1,636060,4329810,1
4078,1,636090,4329810,1
4079,1,636120,4329810,1
4080,1,636150,4329810,1
4081,1,636180,4329810,1
4082,1,636210,4329810,1
4083,1,636240,4329810,1
4084,2,635760,4329780,2
4085,1,635790,4329780,1
4086,1,635820,4329780,1
4087,1,635850,4329780,1
4088,1,635880,4329780,1
4089,1,635910,4329780,1
4090,1,635940,4329780,1
4091,1,635970,4329780,1
4092,1,636000,4329780,1
4093,1,636030,4329780,1
4094,1,636060,4329780,1
4095,1,636090,4329780,1
4096,1,636120,4329780,1
4097,1,636150,4329780,1
4098,1,636180,4329780,1
4099,1,636210,4329780,1
4100,1,636240,4329780,1
4101,1,635760,4329750,1
4102,1,635790,4329750,1
4103,1,635820,4329750,1
4104,1,635850,4329750,1
4105,1,635880,4329750,1
4106,1,635910,4329750,1
4107,1,635940,4329750,1
4108,1,635970,4329750,1
4109,1,636000,4329750,1
4110,1,636030,4329750,1
4111,1,636060,4329750,1
4112,1,636090,4329750,1
4113,1,636120,4329750,1
4114,1,636150,4329750,1
4115,1,636180,4329750,1
4116,1,636210,4329750,1
4117,1,635760,4329720,1
4118,1,635790,4329720,1
4119,1,635820,4329720,1
4120,1,635850,4329720,1
4121,1,635880,4329720,1
4122,1,635910,4329720,1
4123,1,635940,4329720,1
4124,1,635970,4329720,1
4125,1,636000,4329720,1
4126,1,636030,4329720,1
4127,1,636060,4329720,1
4128,1,636090,4329720,1
4129,1,636120,4329720,1
4130,1,636150,4329720,1
4131,1,636180,4329720,1
4132,1,635760,4329690,1
4133,1,635790,4329690,1
4134,1,635820,4329690,1
4135,1,635850,4329690,1
4136,1,635880,4329690,1
4137,1,635910,4329690,1
4138,1,635940,4329690,1
4139,1,635970,4329690,1
4140,1,636000,4329690,1
4141,1,636030,4329690,1
4142,1,636060,4329690,1
4143,1,636090,4329690,1
4144,1,636120,4329690,1
4145,1,636150,4329690,1
4146,1,635910,4329660,1
4147,1,635940,4329660,1
4148,1,635970,4329660,1
4149,1,636000,4329660,1
4150,1,636030,4329660,1
4151,1,636060,4329660,1
4152,1,636090,4329660,1
4153,1,636120,4329660,1
